name,datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description,icon
ILLINOIS,6/5/70,60.2,55.1,56.9,92.7,,0,0,,,,,17.2,16.1,1013.3,90,4.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/6/70,77.1,53,64.9,77.4,,0,0,,,,,11.6,1.3,1014.9,7.5,7.7,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,6/7/70,80.9,56,69,73.1,,0,0,,,,,13.9,226.7,1017.8,0,7.6,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,6/8/70,80.9,62,72.3,71.6,,0,0,,,,,17.2,190.8,1020.4,7.5,8.4,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,6/9/70,83,66.8,74.8,65.9,,0,0,,,,,15,179.3,1017.4,58.8,8.6,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/10/70,86.1,68.1,76.9,60.9,,0,0,,,,,18.3,168.6,1009.9,55,8.6,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/11/70,87.2,69.2,78.1,60.1,,0,0,,,,,18.3,162.9,1009.3,25,7,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/12/70,83,73.1,77.2,65.4,,0,0,,,,,18.3,153.8,1011.8,86.3,7.5,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/13/70,86.1,70.1,77.2,68.7,,0,0,,,,,12.8,195.3,1016.8,93.8,9.8,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,6/14/70,87.2,68.1,75.3,79.1,,0,0,,,,,26.4,130.2,1017,85,8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/15/70,84.8,66.8,74.3,79.5,,0,0,,,,,19.7,156.9,1012,85,9.2,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/16/70,87.2,71,77.3,76.5,,0,0,,,,,19.7,177.2,1009.7,95,8.8,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,6/17/70,86.1,77.1,81.1,71.1,,0,0,,,,,19.7,195,1011.1,75,8.1,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/18/70,82.1,71.9,77.8,60.9,,0,0,,,,,16.1,276.8,1013.6,37.5,9.8,,,,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
ILLINOIS,6/19/70,69.2,61.1,65.5,63.6,,0,0,,,,,10.3,11,1016.6,76.3,9.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/20/70,77.1,56,66.4,77.6,,0,0,,,,,15,171.7,1011.8,62.5,8.4,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/21/70,70.1,59.1,63.6,74.5,,0,0,,,,,15,337.2,1016.5,61.3,8.4,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/22/70,77.1,56.9,67.6,65.1,,0,0,,,,,8.1,225.5,1022.2,25,9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/23/70,80.9,59.1,70.8,62.4,,0,0,,,,,11.6,186.6,1019.7,5,8.3,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,6/24/70,88.1,68.1,78.1,63.7,,0,0,,,,,16.1,215.6,1012.5,66.3,6.4,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/25/70,80,62,72.3,65.1,,0,0,,,,,13.9,76.1,1011.5,81.3,8.1,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/26/70,78.2,64.1,71,70.6,,0,0,,,,,18.3,291.5,1009.4,71.3,4.7,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/27/70,78.2,56,67.7,63.3,,0,0,,,,,13.9,328.7,1017.7,38.8,6.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,6/28/70,84.8,59.1,73.3,54.9,,0,0,,,,,18.3,190.7,1016.8,35,9.8,,,,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
ILLINOIS,6/29/70,95.1,68.1,81.2,55.8,,0,0,,,,,16.1,194.3,1015.4,0,9.5,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,6/30/70,97.1,74.9,86,61.6,,0,0,,,,,12.8,211,1018.3,31.3,7.5,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/1/70,100.1,75.8,87.4,58.4,,0,0,,,,,16.1,228.8,1018,22.5,7.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/2/70,98.9,74,87.6,58.4,,0,0,,,,,15,239,1015.7,26.3,7.6,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/3/70,89.9,70.1,80.5,52.1,,0,0,,,,,20.8,274.5,1012.5,57.5,8.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/4/70,71.9,60.2,67.4,58.5,,0,0,,,,,18.3,315.9,1015,55,9.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/5/70,79.1,56.9,70,51.7,,0,0,,,,,13.9,337.3,1017.6,20,10.5,,,,Clear,Partly cloudy throughout the day.,clear-day
ILLINOIS,7/6/70,83.9,55.1,71.1,51.3,,0,0,,,,,13.9,212.4,1017.3,22.5,10.5,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/7/70,87.2,65.9,77,51.3,,0,0,,,,,20.8,197.7,1014.8,67.5,9.2,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/8/70,88.1,71,78.7,50.7,,0,0,,,,,19.7,303.5,1009.7,45,8.6,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/9/70,82.1,62.9,72.4,58.9,,0,0,,,,,15,341.6,1012.5,25,9.5,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/10/70,84.8,60.2,73.9,61.5,,0,0,,,,,17.2,336.9,1014.3,22.5,9.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/11/70,89,66.8,79,57.8,,0,0,,,,,13.9,62.5,1016.5,21.3,8.3,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/12/70,92,71,81.3,54.5,,0,0,,,,,12.8,153.9,1018.3,25,5.6,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/13/70,92,69.2,81.5,55.7,,0,0,,,,,13.9,182.5,1017.3,45,8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/14/70,97.1,75.8,86,55.6,,0,0,,,,,21.9,201.8,1014,62.5,7.3,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/15/70,82.1,68.1,74.1,72.7,,0,0,,,,,20.8,279.1,1015,76.3,8.3,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/16/70,83,61.1,72.9,62.2,,0,0,,,,,11.6,261,1017.5,15,9.8,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,7/17/70,87.2,64.1,76.2,60.1,,0,0,,,,,11.6,201.6,1015.2,36.3,9.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/18/70,82.1,70.1,75.9,75.4,,0,0,,,,,11.6,197.3,1013.8,81.3,8.6,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/19/70,86.1,70.1,75.1,80.3,,0,0,,,,,20.8,243.1,1009.3,93.8,7.4,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,7/20/70,70.1,60.2,64.3,67.2,,0,0,,,,,17.2,2.2,1018.9,95,10.9,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,7/21/70,77.1,52.1,66,63.1,,0,0,,,,,13.9,351.3,1022.8,23.8,9.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/22/70,79.1,56,67.5,58,,0,0,,,,,20.8,77.6,1022,21.3,10.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/23/70,75.8,59.1,69,68.5,,0,0,,,,,11.6,65,1019.4,82.5,9.2,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/24/70,88.1,68.1,77.3,67.9,,0,0,,,,,12.8,166.5,1021.7,48.8,6.4,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/25/70,88.1,70.1,79.6,61.6,,0,0,,,,,11.6,193.2,1021,33.8,7.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/26/70,89.9,71,80.2,67.3,,0,0,,,,,13.9,163.3,1017.3,38.8,8.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/27/70,89.9,74,81.5,68.6,,0,0,,,,,11.6,196.2,1015.1,36.3,7.2,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/28/70,92,74,83,64.4,,0,0,,,,,17.2,188.3,1015.9,16.3,7.4,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,7/29/70,95.1,71.9,83,63.9,,0,0,,,,,15,191.1,1014,36.3,9.5,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/30/70,86.1,74.9,80.7,72.7,,0,0,,,,,17.2,204.1,1009,70,8.3,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,7/31/70,97.1,75.8,86.5,67.6,,0,0,,,,,13.9,207.2,1008.5,45,7.7,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/1/70,87.2,73.1,79.3,67.6,,0,0,,,,,11.6,344.5,1012.6,50,9.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/2/70,86.1,66.8,75.4,78.4,,0,0,,,,,11.6,209.6,1012.9,45,9.5,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/3/70,83.9,71,77,75.3,,0,0,,,,,12.8,329.3,1014,68.8,8.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/4/70,66.8,62,64,84.3,,0,0,,,,,16.1,82.5,1019.2,77.5,7.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/5/70,79.1,64.1,70.5,85,,0,0,,,,,11.6,139.2,1017.3,100,4.3,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,8/6/70,82.1,66.8,74.3,74.4,,0,0,,,,,16.1,101.7,1017.5,82.5,6.7,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/7/70,78.2,69.2,74.2,73.2,,0,0,,,,,11.6,108,1015.3,100,4.7,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,8/8/70,74,68.1,70.9,87.3,,0,0,,,,,15,100.8,1010,100,1.6,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,8/9/70,80,68.1,74.2,78.5,,0,0,,,,,12.8,64.4,1008.9,82.5,2.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/10/70,71,65,68.8,84.1,,0,0,,,,,13.9,31,1012.3,83.8,5,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/11/70,82.1,68.1,73.7,72.8,,0,0,,,,,15,47.7,1015.4,63.8,5.3,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/12/70,83,61.1,72.6,70.7,,0,0,,,,,6.9,15.5,1015.7,5,5.2,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,8/13/70,83,64.1,73.9,73.7,,0,0,,,,,6.9,348.9,1014.9,15,2.7,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,8/14/70,86.1,65.9,76.1,71.3,,0,0,,,,,10.3,193.2,1015.6,18.8,3.2,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,8/15/70,89,69.2,79.2,70.8,,0,0,,,,,19.7,179.3,1017.1,37.5,3.4,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/16/70,83,68.1,75.1,80.9,,0,0,,,,,11.6,323.8,1018.1,98.8,6.3,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,8/17/70,83.9,62.9,73.8,69.1,,0,0,,,,,8.1,129.2,1017.4,57.5,9.5,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/18/70,89,71,77.9,78.8,,0,0,,,,,17.2,155.7,1011.9,67.5,5.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/19/70,92,73.1,80.6,74.3,,0,0,,,,,21.9,211.5,1010.4,42.5,8.6,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/20/70,78.2,64.1,72.6,77.5,,0,0,,,,,16.1,345.8,1014.1,80,8.1,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/21/70,78.2,56.9,68.2,70,,0,0,,,,,9.2,82.2,1016.2,26.3,9.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/22/70,74.9,64.1,69.4,79.7,,0,0,,,,,13.9,283.6,1009.8,92.5,8.5,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,8/23/70,80,61.1,69.1,72,,0,0,,,,,13.9,332,1012.4,7.5,7.8,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,8/24/70,80,56,67.6,73.1,,0,0,,,,,9.2,326.4,1015.7,3.8,9.8,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,8/25/70,83.9,59.1,71.7,72.7,,0,0,,,,,9.2,264.1,1016.7,8.8,9.8,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,8/26/70,84.8,62.9,74.1,73.2,,0,0,,,,,6.9,287.2,1017.5,15,9.5,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,8/27/70,87.2,62.9,74.5,71.1,,0,0,,,,,16.1,195.1,1017.4,10,5.4,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,8/28/70,89.9,66.8,77.7,68.3,,0,0,,,,,13.9,195.4,1016.2,0,4.8,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,8/29/70,89.9,69.2,79.4,69.6,,0,0,,,,,13.9,194.3,1015.8,5,5,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,8/30/70,91.1,73.1,80.8,72.3,,0,0,,,,,21.9,224.7,1015.8,33.8,7.2,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,8/31/70,83,70.1,75.3,71.2,,0,0,,,,,13.9,43.2,1020.6,48.8,7.4,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/1/70,84.8,62,73.1,63.6,,0,0,,,,,13.9,85,1020.3,43.8,8.8,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
ILLINOIS,9/2/70,89.9,71.9,77.8,75.7,,0,0,,,,,12.8,170,1014.3,92.5,7.5,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,9/3/70,80.9,71.9,76.3,79.1,,0,0,,,,,19.7,212.2,1006.2,70,9.2,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/4/70,79.1,65,71.8,85,,0,0,,,,,11.6,220,1008.9,78.8,8.4,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/5/70,80.9,56,69.6,79.1,,0,0,,,,,9.2,149.5,1014.2,80,5.7,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/6/70,83.9,71.9,77.9,77,,0,0,,,,,15,165.1,1011.5,93.8,9.4,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,9/7/70,92.9,74,82.3,74.9,,0,0,,,,,16.1,192,1010.4,55,8.6,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/8/70,79.1,62,69.9,71.9,,0,0,,,,,13.9,291.1,1014.5,75,9.2,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/9/70,87.2,60.2,73,74.2,,0,0,,,,,16.1,192.5,1012.4,28.8,8.1,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/10/70,71.9,55.1,63.9,65.7,,0,0,,,,,13.9,292.9,1019.2,25,9.2,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/11/70,74.9,44,60.3,62.7,,0,0,,,,,11.6,142.6,1021.5,7.5,9.8,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,9/12/70,82.1,57.8,68.3,71.9,,0,0,,,,,15,187.6,1015.4,96.3,8.1,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,9/13/70,69.2,55.1,60,92.4,,0,0,,,,,17.2,20.1,1018.5,100,3.8,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,9/14/70,74,53.9,63.8,92.4,,0,0,,,,,15,133.7,1019.6,100,4.6,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,9/15/70,89,69.2,76.8,77.7,,0,0,,,,,20.8,200.2,1017.9,51.3,6.7,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/16/70,77.1,60.2,67.5,79.3,,0,0,,,,,12.8,30.4,1023.2,77.5,7.7,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/17/70,82.1,65.9,74.5,79.2,,0,0,,,,,11.6,202.7,1018.9,77.5,5.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/18/70,80,62,70.1,76.4,,0,0,,,,,11.6,356.1,1018.3,55,5.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/19/70,84.8,56.9,69.6,74.4,,0,0,,,,,11.6,106.7,1017.7,33.8,7.8,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
ILLINOIS,9/20/70,89,65.9,76,76.2,,0,0,,,,,17.2,191.5,1013.8,38.8,6.8,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
ILLINOIS,9/21/70,89.9,73.1,78.8,75.2,,0,0,,,,,17.2,199.9,1010.9,30,7.5,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/22/70,70.1,64.1,67.8,90.1,,0,0,,,,,16.1,57.5,1011.7,100,6,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,9/23/70,82.1,61.1,70.3,83.4,,0,0,,,,,15,114.3,1009.7,91.3,5.8,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,9/24/70,71.9,57.8,64.3,75.5,,0,0,,,,,17.2,215.8,1012.6,48.8,9.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/25/70,82.1,55.1,69.4,76.2,,0,0,,,,,13.9,164.1,1018,42.5,8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/26/70,68.1,47.9,54.7,80.1,,0,0,,,,,16.1,306.5,1020.1,98.8,7.5,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,9/27/70,69.2,42.2,54.1,68,,0,0,,,,,18.3,275.3,1021.7,1.3,9.8,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,9/28/70,69.2,41.1,54.8,65.3,,0,0,,,,,10.3,286.6,1023.7,28.8,10.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,9/29/70,80.9,47,62.1,60.6,,0,0,,,,,17.2,204.7,1020.6,1.3,10.9,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,9/30/70,74.9,52.1,62.7,64.2,,0,0,,,,,11.6,349.5,1016.7,0,10.9,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,10/1/70,77.1,46.1,60.9,67,,0,0,,,,,10.3,161,1014.2,10,10.9,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,10/2/70,80.9,56.9,68.2,59.7,,0,0,,,,,19.7,253.3,1007.4,22.5,10.5,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/3/70,62,43.1,53.4,50.4,,0,0,,,,,19.7,285.9,1016.1,0,10.9,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,10/4/70,71,35.9,53.9,51.5,,0,0,,,,,16.1,190.8,1020.7,0,10.9,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,10/5/70,80.9,56,66.6,50.1,,0,0,,,,,19.7,186.4,1015,47.5,10.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/6/70,68.1,61.1,64.7,58.4,,0,0,,,,,16.1,165.1,1014.8,81.3,8.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/7/70,80,62.9,68.1,74.2,,0,0,,,,,23,152.3,1015,86.3,9.2,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/8/70,70.1,64.1,66.5,84.8,,0,0,,,,,17.2,140.9,1009.1,100,6.7,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,10/9/70,69.2,44.9,57.5,71.8,,0,0,,,,,23,187.1,1004.6,98.8,9.8,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,10/10/70,60.2,35,47,61.4,,0,0,,,,,18.3,180.8,1020.6,48.8,11.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/11/70,66.8,38.9,52.6,69.9,,0,0,,,,,12.8,131.3,1019.6,62.5,10.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/12/70,65.9,56,60.2,81.3,,0,0,,,,,9.2,122.9,1015.8,97.5,8.4,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,10/13/70,64.1,60.2,62.2,93.5,,0,0,,,,,10.3,45.9,1013.2,100,1.8,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,10/14/70,62,48.8,55.9,79.9,,0,0,,,,,19.7,339.4,1018,83.8,8.7,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/15/70,56.9,41.1,48.3,58.7,,0,0,,,,,17.2,348.5,1028.6,32.5,11.9,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
ILLINOIS,10/16/70,55.1,33.2,43.6,64.1,,0,0,,,,,10.3,5.9,1032.4,0,10.9,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,10/17/70,60.2,35.9,46.2,61.8,,0,0,,,,,11.6,204.5,1029.9,25,10.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/18/70,62.9,33.2,48.6,62.1,,0,0,,,,,9.2,174.9,1027.7,50,11.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/19/70,56.9,39.8,48.7,73.1,,0,0,,,,,12.8,92,1026.5,81.3,9.4,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/20/70,53,43.1,50.1,90.4,,0,0,,,,,9.2,40.2,1021.6,98.8,3.2,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,10/21/70,62,39.8,50.2,84.7,,0,0,,,,,9.2,126,1020.6,56.3,4.4,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
ILLINOIS,10/22/70,64.1,47.9,55.7,73.2,,0,0,,,,,12.8,136.9,1016.7,76.3,6.6,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/23/70,65.9,56.9,61.4,67.4,,0,0,,,,,11.6,129.9,1013.1,98.8,7.1,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,10/24/70,71.9,53.9,62,69.9,,0,0,,,,,13.9,95.9,1011.9,67.5,6.4,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/25/70,65,51.2,58.6,82.6,,0,0,,,,,11.6,130.4,1012.6,65,4,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/26/70,70.1,51.2,61.4,79.5,,0,0,,,,,12.8,138.9,1013.1,71.3,5.8,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/27/70,65,61.1,63.2,85.1,,0,0,,,,,16.1,161.2,1011.8,98.8,6.1,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,10/28/70,62.9,42.2,49.5,84.8,,0,0,,,,,19.7,265.2,1015.4,72.5,7.3,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,10/29/70,62,35,48.5,66.4,,0,0,,,,,16.1,186.1,1017.9,10,11.9,,,,Clear,Clear conditions throughout the day.,clear-day
ILLINOIS,10/30/70,61.1,47.9,53.1,59.7,,0,0,,,,,19.7,206.4,1016.6,91.3,11.9,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,10/31/70,48.8,38.9,43.6,76.2,,0,0,,,,,13.9,238.1,1022.7,51.3,11.2,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,11/1/70,48.8,30.8,40.5,68.6,,0,0,,,,,8.1,232.3,1023.6,55,11.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,11/2/70,48.8,38,43,69.8,,0,0,,,,,9.2,210.8,1017.6,93.8,11.9,,,,Overcast,Cloudy skies throughout the day.,cloudy
ILLINOIS,11/3/70,46.1,37.1,40.6,79.7,,0,0,,,,,6.9,242.5,1018.3,90,10.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,11/4/70,46.1,37.1,40.1,83.9,,0,0,,,,,16.1,302,1018.4,71.3,9.2,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
ILLINOIS,11/5/70,55.1,35,41.6,76.6,,0,0,,,,,17.2,277.5,1017.2,25,10.8,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
ILLINOIS,11/6/70,64.1,34.1,47.2,63.5,,0,0,,,,,17.2,217.8,1011.9,36.3,10.9,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
